districtid,monthid,dose1,dose2
HP_Mandi,12,14937,11193
HP_Mandi,13,140508,8447
HP_Mandi,14,108260,52297
HP_Mandi,15,46530,1721
HP_Mandi,16,180402,77230
HP_Mandi,17,184021,82656
HP_Shimla,1,0,0
HP_Shimla,2,0,0
HP_Shimla,3,0,0
HP_Shimla,4,0,0
HP_Shimla,5,0,0
HP_Shimla,6,0,0
HP_Shimla,7,0,0
HP_Shimla,8,0,0
HP_Shimla,9,0,0
HP_Shimla,10,0,0
HP_Shimla,11,0,0
HP_Shimla,12,14356,9366
HP_Shimla,13,100252,8792
HP_Shimla,14,95451,33926
HP_Shimla,15,50920,1781
HP_Shimla,16,148133,66447
HP_Shimla,17,139769,68863
HP_Sirmaur,1,0,0
HP_Sirmaur,2,0,0
HP_Sirmaur,3,0,0
HP_Sirmaur,4,0,0
HP_Sirmaur,5,0,0
HP_Sirmaur,6,0,0
HP_Sirmaur,7,0,0
HP_Sirmaur,8,0,0
HP_Sirmaur,9,0,0
HP_Sirmaur,10,0,0
HP_Sirmaur,11,0,0
HP_Sirmaur,12,6901,4789
HP_Sirmaur,13,44894,4967
HP_Sirmaur,14,31146,13642
HP_Sirmaur,15,30260,734
HP_Sirmaur,16,78246,22736
HP_Sirmaur,17,130434,27488
HP_Solan,1,0,0
HP_Solan,2,0,0
HP_Solan,3,0,0
HP_Solan,4,0,0
HP_Solan,5,0,0
HP_Solan,6,0,0
HP_Solan,7,0,0
HP_Solan,8,0,0
HP_Solan,9,0,0
HP_Solan,10,0,0
HP_Solan,11,0,0
HP_Solan,12,5366,4479
HP_Solan,13,57837,3537
HP_Solan,14,60791,14354
HP_Solan,15,58550,1197
HP_Solan,16,136432,42667
HP_Solan,17,239276,54546
HP_Una,1,0,0
HP_Una,2,0,0
HP_Una,3,0,0
HP_Una,4,0,0
HP_Una,5,0,0
HP_Una,6,0,0
HP_Una,7,0,0
HP_Una,8,0,0
HP_Una,9,0,0
HP_Una,10,0,0
HP_Una,11,0,0
HP_Una,12,5986,4290
HP_Una,13,81787,3406
HP_Una,14,50607,29964
HP_Una,15,28474,1098
HP_Una,16,110589,48086
HP_Una,17,114639,40303
HR_Ambala,1,0,0
HR_Ambala,2,0,0
HR_Ambala,3,0,0
HR_Ambala,4,0,0
HR_Ambala,5,0,0
HR_Ambala,6,0,0
HR_Ambala,7,0,0
HR_Ambala,8,0,0
HR_Ambala,9,0,0
HR_Ambala,10,0,0
HR_Ambala,11,0,0
HR_Ambala,12,17151,5954
HR_Ambala,13,158176,12666
HR_Ambala,14,80585,62945
HR_Ambala,15,111036,18481
HR_Ambala,16,152630,78879
HR_Ambala,17,120029,77704
HR_Bhiwani,1,0,0
HR_Bhiwani,2,0,0
HR_Bhiwani,3,0,0
HR_Bhiwani,4,0,0
HR_Bhiwani,5,0,0
HR_Bhiwani,6,0,0
HR_Bhiwani,7,0,0
HR_Bhiwani,8,0,0
HR_Bhiwani,9,0,0
HR_Bhiwani,10,0,0
HR_Bhiwani,11,0,0
HR_Bhiwani,12,3683,4381
HR_Bhiwani,13,92149,4020
HR_Bhiwani,14,51899,19404
HR_Bhiwani,15,60988,3161
HR_Bhiwani,16,97631,27606
HR_Bhiwani,17,108624,44482
HR_Charkhi Dadri,1,0,0
HR_Charkhi Dadri,2,0,0
HR_Charkhi Dadri,3,0,0
HR_Charkhi Dadri,4,0,0
HR_Charkhi Dadri,5,0,0
HR_Charkhi Dadri,6,0,0
HR_Charkhi Dadri,7,0,0
HR_Charkhi Dadri,8,0,0
HR_Charkhi Dadri,9,0,0
HR_Charkhi Dadri,10,0,0
HR_Charkhi Dadri,11,0,0
HR_Charkhi Dadri,12,867,1856
HR_Charkhi Dadri,13,54518,2152
HR_Charkhi Dadri,14,37530,16979
HR_Charkhi Dadri,15,49852,2534
HR_Charkhi Dadri,16,95818,23719
HR_Charkhi Dadri,17,66667,41126
HR_Faridabad,1,0,0
HR_Faridabad,2,0,0
HR_Faridabad,3,0,0
HR_Faridabad,4,0,0
HR_Faridabad,5,0,0
HR_Faridabad,6,0,0
HR_Faridabad,7,0,0
HR_Faridabad,8,0,0
HR_Faridabad,9,0,0
HR_Faridabad,10,0,0
HR_Faridabad,11,0,0
HR_Faridabad,12,23362,8943
HR_Faridabad,13,194304,16326
HR_Faridabad,14,125778,56947
HR_Faridabad,15,193790,21506
HR_Faridabad,16,267533,80319
HR_Faridabad,17,214354,127039
HR_Fatehabad,1,0,0
HR_Fatehabad,2,0,0
HR_Fatehabad,3,0,0
HR_Fatehabad,4,0,0
HR_Fatehabad,5,0,0
HR_Fatehabad,6,0,0
HR_Fatehabad,7,0,0
HR_Fatehabad,8,0,0
HR_Fatehabad,9,0,0
HR_Fatehabad,10,0,0
HR_Fatehabad,11,0,0
HR_Fatehabad,12,4663,2747
HR_Fatehabad,13,59817,3915
HR_Fatehabad,14,39637,14970
HR_Fatehabad,15,49413,1401
HR_Fatehabad,16,86344,19887
HR_Fatehabad,17,82082,39473
HR_Gurugram,1,0,0
HR_Gurugram,2,0,0
HR_Gurugram,3,0,0
HR_Gurugram,4,0,0
HR_Gurugram,5,0,0
HR_Gurugram,6,0,0
HR_Gurugram,7,0,0
HR_Gurugram,8,0,0
HR_Gurugram,9,0,0
HR_Gurugram,10,0,0
HR_Gurugram,11,0,0
HR_Gurugram,12,33095,19279
HR_Gurugram,13,279575,25149
HR_Gurugram,14,140343,101194
HR_Gurugram,15,391855,30098
HR_Gurugram,16,412102,134948
HR_Gurugram,17,255371,206994
HR_Hisar,1,0,0
HR_Hisar,2,0,0
HR_Hisar,3,0,0
HR_Hisar,4,0,0
HR_Hisar,5,0,0
HR_Hisar,6,0,0
HR_Hisar,7,0,0
HR_Hisar,8,0,0
HR_Hisar,9,0,0
HR_Hisar,10,0,0
HR_Hisar,11,0,0
HR_Hisar,12,7422,7253
HR_Hisar,13,92395,4582
HR_Hisar,14,70824,16136
HR_Hisar,15,67909,6390
HR_Hisar,16,128508,27473
HR_Hisar,17,124525,58421
HR_Jhajjar,1,0,0
HR_Jhajjar,2,0,0
HR_Jhajjar,3,0,0
HR_Jhajjar,4,0,0
HR_Jhajjar,5,0,0
HR_Jhajjar,6,0,0
HR_Jhajjar,7,0,0
HR_Jhajjar,8,0,0
HR_Jhajjar,9,0,0
HR_Jhajjar,10,0,0
HR_Jhajjar,11,0,0
HR_Jhajjar,12,4975,2506
HR_Jhajjar,13,85051,7389
HR_Jhajjar,14,47928,24334
HR_Jhajjar,15,56900,5666
HR_Jhajjar,16,95529,22785
HR_Jhajjar,17,93784,45133
HR_Jind,1,0,0
HR_Jind,2,0,0
HR_Jind,3,0,0
HR_Jind,4,0,0
HR_Jind,5,0,0
HR_Jind,6,0,0
HR_Jind,7,0,0
HR_Jind,8,0,0
HR_Jind,9,0,0
HR_Jind,10,0,0
HR_Jind,11,0,0
HR_Jind,12,2212,2486
HR_Jind,13,74877,2334
HR_Jind,14,50050,13267
HR_Jind,15,49375,2723
HR_Jind,16,76170,20295
HR_Jind,17,80833,40177
HR_Kaithal,1,0,0
HR_Kaithal,2,0,0
HR_Kaithal,3,0,0
HR_Kaithal,4,0,0
HR_Kaithal,5,0,0
HR_Kaithal,6,0,0
HR_Kaithal,7,0,0
HR_Kaithal,8,0,0
HR_Kaithal,9,0,0
HR_Kaithal,10,0,0
HR_Kaithal,11,0,0
HR_Kaithal,12,3268,2628
HR_Kaithal,13,61069,3609
HR_Kaithal,14,48156,17396
HR_Kaithal,15,54838,4309
HR_Kaithal,16,82226,17454
HR_Kaithal,17,79828,36423
HR_Karnal,1,0,0
HR_Karnal,2,0,0
HR_Karnal,3,0,0
HR_Karnal,4,0,0
HR_Karnal,5,0,0
HR_Karnal,6,0,0
HR_Karnal,7,0,0
HR_Karnal,8,0,0
HR_Karnal,9,0,0
HR_Karnal,10,0,0
HR_Karnal,11,0,0
HR_Karnal,12,12692,5970
HR_Karnal,13,119606,10629
HR_Karnal,14,94732,35437
HR_Karnal,15,78920,14643
HR_Karnal,16,123316,43657
HR_Karnal,17,108996,81884
HR_Kurukshetra,1,0,0
HR_Kurukshetra,2,0,0
HR_Kurukshetra,3,0,0
HR_Kurukshetra,4,0,0
HR_Kurukshetra,5,0,0
HR_Kurukshetra,6,0,0
HR_Kurukshetra,7,0,0
HR_Kurukshetra,8,0,0
HR_Kurukshetra,9,0,0
HR_Kurukshetra,10,0,0
HR_Kurukshetra,11,0,0
HR_Kurukshetra,12,5664,2731
HR_Kurukshetra,13,83063,3824
HR_Kurukshetra,14,46294,20014
HR_Kurukshetra,15,60001,3940
HR_Kurukshetra,16,72130,26286
HR_Kurukshetra,17,75851,50066
HR_Mahendragarh,1,0,0
HR_Mahendragarh,2,0,0
HR_Mahendragarh,3,0,0
HR_Mahendragarh,4,0,0
HR_Mahendragarh,5,0,0
HR_Mahendragarh,6,0,0
HR_Mahendragarh,7,0,0
HR_Mahendragarh,8,0,0
HR_Mahendragarh,9,0,0
HR_Mahendragarh,10,0,0
HR_Mahendragarh,11,0,0
HR_Mahendragarh,12,4370,2830
HR_Mahendragarh,13,84191,3478
HR_Mahendragarh,14,54575,21525
HR_Mahendragarh,15,61724,3837
HR_Mahendragarh,16,86202,26557
HR_Mahendragarh,17,65344,48271
HR_Nuh,1,0,0
HR_Nuh,2,0,0
HR_Nuh,3,0,0
HR_Nuh,4,0,0
HR_Nuh,5,0,0
HR_Nuh,6,0,0
HR_Nuh,7,0,0
HR_Nuh,8,0,0
HR_Nuh,9,0,0
HR_Nuh,10,0,0
HR_Nuh,11,0,0
HR_Nuh,12,1393,1829
HR_Nuh,13,19530,1072
HR_Nuh,14,21563,3774
HR_Nuh,15,31286,859
HR_Nuh,16,37397,5561
HR_Nuh,17,40251,11653
HR_Palwal,1,0,0
HR_Palwal,2,0,0
HR_Palwal,3,0,0
HR_Palwal,4,0,0
HR_Palwal,5,0,0
HR_Palwal,6,0,0
HR_Palwal,7,0,0
HR_Palwal,8,0,0
HR_Palwal,9,0,0
HR_Palwal,10,0,0
HR_Palwal,11,0,0
HR_Palwal,12,2887,2139
HR_Palwal,13,61237,1814
HR_Palwal,14,59631,14713
HR_Palwal,15,89891,5900
HR_Palwal,16,66223,23505
HR_Palwal,17,64773,25925
HR_Panchkula,1,0,0
HR_Panchkula,2,0,0
HR_Panchkula,3,0,0
HR_Panchkula,4,0,0
HR_Panchkula,5,0,0
HR_Panchkula,6,0,0
HR_Panchkula,7,0,0
HR_Panchkula,8,0,0
HR_Panchkula,9,0,0
HR_Panchkula,10,0,0
HR_Panchkula,11,0,0
HR_Panchkula,12,13749,4648
HR_Panchkula,13,72502,9256
HR_Panchkula,14,40140,32815
HR_Panchkula,15,60110,4574
HR_Panchkula,16,71026,28746
HR_Panchkula,17,74465,46292
HR_Panipat,1,0,0
HR_Panipat,2,0,0
HR_Panipat,3,0,0
HR_Panipat,4,0,0
HR_Panipat,5,0,0
HR_Panipat,6,0,0
HR_Panipat,7,0,0
HR_Panipat,8,0,0
HR_Panipat,9,0,0
HR_Panipat,10,0,0
HR_Panipat,11,0,0
HR_Panipat,12,5116,2749
HR_Panipat,13,75516,4965
HR_Panipat,14,60803,20672
HR_Panipat,15,60053,6402
HR_Panipat,16,80288,24765
HR_Panipat,17,72217,52344
HR_Rewari,1,0,0
HR_Rewari,2,0,0
HR_Rewari,3,0,0
HR_Rewari,4,0,0
HR_Rewari,5,0,0
HR_Rewari,6,0,0
HR_Rewari,7,0,0
HR_Rewari,8,0,0
HR_Rewari,9,0,0
HR_Rewari,10,0,0
HR_Rewari,11,0,0
HR_Rewari,12,5880,3737
HR_Rewari,13,91769,5737
HR_Rewari,14,47212,27419
HR_Rewari,15,68653,2351
HR_Rewari,16,80992,31016
HR_Rewari,17,56300,56331
HR_Rohtak,1,0,0
HR_Rohtak,2,0,0
HR_Rohtak,3,0,0
HR_Rohtak,4,0,0
HR_Rohtak,5,0,0
HR_Rohtak,6,0,0
HR_Rohtak,7,0,0
HR_Rohtak,8,0,0
HR_Rohtak,9,0,0
HR_Rohtak,10,0,0
HR_Rohtak,11,0,0
HR_Rohtak,12,5398,3852
HR_Rohtak,13,77045,7902
HR_Rohtak,14,55467,20188
HR_Rohtak,15,60561,8495
HR_Rohtak,16,92318,26495
HR_Rohtak,17,86053,49983
HR_Sirsa,1,0,0
HR_Sirsa,2,0,0
HR_Sirsa,3,0,0
HR_Sirsa,4,0,0
HR_Sirsa,5,0,0
HR_Sirsa,6,0,0
HR_Sirsa,7,0,0
HR_Sirsa,8,0,0
HR_Sirsa,9,0,0
HR_Sirsa,10,0,0
HR_Sirsa,11,0,0
HR_Sirsa,12,17192,3506
HR_Sirsa,13,108445,13802
HR_Sirsa,14,57170,34034
HR_Sirsa,15,54973,3399
HR_Sirsa,16,95955,21701
HR_Sirsa,17,97768,46236
HR_Sonipat,1,0,0
HR_Sonipat,2,0,0
HR_Sonipat,3,0,0
HR_Sonipat,4,0,0
HR_Sonipat,5,0,0
HR_Sonipat,6,0,0
HR_Sonipat,7,0,0
HR_Sonipat,8,0,0
HR_Sonipat,9,0,0
HR_Sonipat,10,0,0
HR_Sonipat,11,0,0
HR_Sonipat,12,10943,5297
HR_Sonipat,13,122945,6461
HR_Sonipat,14,90121,38947
HR_Sonipat,15,100688,17856
HR_Sonipat,16,122018,47692
HR_Sonipat,17,119667,75057
HR_Yamunanagar,1,0,0
HR_Yamunanagar,2,0,0
HR_Yamunanagar,3,0,0
HR_Yamunanagar,4,0,0
HR_Yamunanagar,5,0,0
HR_Yamunanagar,6,0,0
HR_Yamunanagar,7,0,0
HR_Yamunanagar,8,0,0
HR_Yamunanagar,9,0,0
HR_Yamunanagar,10,0,0
HR_Yamunanagar,11,0,0
HR_Yamunanagar,12,8051,4954
HR_Yamunanagar,13,104738,6797
HR_Yamunanagar,14,66790,28375
HR_Yamunanagar,15,53105,6720
HR_Yamunanagar,16,104904,26469
HR_Yamunanagar,17,79675,67202
JH_Bokaro,1,0,0
JH_Bokaro,2,0,0
JH_Bokaro,3,0,0
JH_Bokaro,4,0,0
JH_Bokaro,5,0,0
JH_Bokaro,6,0,0
JH_Bokaro,7,0,0
JH_Bokaro,8,0,0
JH_Bokaro,9,0,0
JH_Bokaro,10,0,0
JH_Bokaro,11,0,0
JH_Bokaro,12,17850,9880
JH_Bokaro,13,91447,11410
JH_Bokaro,14,44536,22913
JH_Bokaro,15,72372,13826
JH_Bokaro,16,112030,41766
JH_Bokaro,17,115666,44468
JH_Chatra,1,0,0
JH_Chatra,2,0,0
JH_Chatra,3,0,0
JH_Chatra,4,0,0
JH_Chatra,5,0,0
JH_Chatra,6,0,0
JH_Chatra,7,0,0
JH_Chatra,8,0,0
JH_Chatra,9,0,0
JH_Chatra,10,0,0
JH_Chatra,11,0,0
JH_Chatra,12,5004,4074
JH_Chatra,13,60178,3358
JH_Chatra,14,12596,6060
JH_Chatra,15,31113,1586
JH_Chatra,16,42013,10901
JH_Chatra,17,108116,18694
JH_Deoghar,1,0,0
JH_Deoghar,2,0,0
JH_Deoghar,3,0,0
JH_Deoghar,4,0,0
JH_Deoghar,5,0,0
JH_Deoghar,6,0,0
JH_Deoghar,7,0,0
JH_Deoghar,8,0,0
JH_Deoghar,9,0,0
JH_Deoghar,10,0,0
JH_Deoghar,11,0,0
JH_Deoghar,12,7621,4607
JH_Deoghar,13,54515,7595
JH_Deoghar,14,18985,12797
JH_Deoghar,15,99440,11851
JH_Deoghar,16,98983,17295
JH_Deoghar,17,96457,24044
JH_Dhanbad,1,0,0
JH_Dhanbad,2,0,0
JH_Dhanbad,3,0,0
JH_Dhanbad,4,0,0
JH_Dhanbad,5,0,0
JH_Dhanbad,6,0,0
JH_Dhanbad,7,0,0
JH_Dhanbad,8,0,0
JH_Dhanbad,9,0,0
JH_Dhanbad,10,0,0
JH_Dhanbad,11,0,0
JH_Dhanbad,12,13373,14252
JH_Dhanbad,13,154490,9623
JH_Dhanbad,14,60125,35139
JH_Dhanbad,15,88020,10087
JH_Dhanbad,16,126196,57985
JH_Dhanbad,17,141998,75292
JH_Dumka,1,0,0
JH_Dumka,2,0,0
JH_Dumka,3,0,0
JH_Dumka,4,0,0
JH_Dumka,5,0,0
JH_Dumka,6,0,0
JH_Dumka,7,0,0
JH_Dumka,8,0,0
JH_Dumka,9,0,0
JH_Dumka,10,0,0
JH_Dumka,11,0,0
JH_Dumka,12,16067,4248
JH_Dumka,13,82924,8095
JH_Dumka,14,10974,13095
JH_Dumka,15,60735,3658
JH_Dumka,16,71960,14892
JH_Dumka,17,110544,27967
JH_East Singhbhum,1,0,0
JH_East Singhbhum,2,0,0
JH_East Singhbhum,3,0,0
JH_East Singhbhum,4,0,0
JH_East Singhbhum,5,0,0
JH_East Singhbhum,6,0,0
JH_East Singhbhum,7,0,0
JH_East Singhbhum,8,0,0
JH_East Singhbhum,9,0,0
JH_East Singhbhum,10,0,0
JH_East Singhbhum,11,0,0
JH_East Singhbhum,12,22551,8722
JH_East Singhbhum,13,156962,18559
JH_East Singhbhum,14,78585,38762
JH_East Singhbhum,15,152343,22353
JH_East Singhbhum,16,196608,81132
JH_East Singhbhum,17,152337,101880
JH_Garhwa,1,0,0
JH_Garhwa,2,0,0
JH_Garhwa,3,0,0
JH_Garhwa,4,0,0
JH_Garhwa,5,0,0
JH_Garhwa,6,0,0
JH_Garhwa,7,0,0
JH_Garhwa,8,0,0
JH_Garhwa,9,0,0
JH_Garhwa,10,0,0
JH_Garhwa,11,0,0
JH_Garhwa,12,9883,5861
JH_Garhwa,13,57510,6738
JH_Garhwa,14,17441,9501
JH_Garhwa,15,60626,5003
JH_Garhwa,16,70142,17846
JH_Garhwa,17,68629,14777
JH_Giridih,1,0,0
JH_Giridih,2,0,0
JH_Giridih,3,0,0
JH_Giridih,4,0,0
JH_Giridih,5,0,0
JH_Giridih,6,0,0
JH_Giridih,7,0,0
JH_Giridih,8,0,0
JH_Giridih,9,0,0
JH_Giridih,10,0,0
JH_Giridih,11,0,0
JH_Giridih,12,16415,8613
JH_Giridih,13,118474,8314
JH_Giridih,14,22062,18264
JH_Giridih,15,74134,3225
JH_Giridih,16,161164,24663
JH_Giridih,17,172140,34826
JH_Godda,1,0,0
JH_Godda,2,0,0
JH_Godda,3,0,0
JH_Godda,4,0,0
JH_Godda,5,0,0
JH_Godda,6,0,0
JH_Godda,7,0,0
JH_Godda,8,0,0
JH_Godda,9,0,0
JH_Godda,10,0,0
JH_Godda,11,0,0
JH_Godda,12,8056,3797
JH_Godda,13,59074,6378
JH_Godda,14,8917,9033
JH_Godda,15,72712,3398
JH_Godda,16,123780,18831
JH_Godda,17,102103,23565
JH_Gumla,1,0,0
JH_Gumla,2,0,0
JH_Gumla,3,0,0
JH_Gumla,4,0,0
JH_Gumla,5,0,0
JH_Gumla,6,0,0
JH_Gumla,7,0,0
JH_Gumla,8,0,0
JH_Gumla,9,0,0
JH_Gumla,10,0,0
JH_Gumla,11,0,0
JH_Gumla,12,5611,4411
JH_Gumla,13,71302,3778
JH_Gumla,14,10877,5926
JH_Gumla,15,53500,5975
JH_Gumla,16,67931,14691
JH_Gumla,17,62410,27112
JH_Hazaribagh,1,0,0
JH_Hazaribagh,2,0,0
JH_Hazaribagh,3,0,0
JH_Hazaribagh,4,0,0
JH_Hazaribagh,5,0,0
JH_Hazaribagh,6,0,0
JH_Hazaribagh,7,0,0
JH_Hazaribagh,8,0,0
JH_Hazaribagh,9,0,0
JH_Hazaribagh,10,0,0
JH_Hazaribagh,11,0,0
JH_Hazaribagh,12,14263,6372
JH_Hazaribagh,13,106076,9910
JH_Hazaribagh,14,23823,16359
JH_Hazaribagh,15,90463,10205
JH_Hazaribagh,16,125351,32696
JH_Hazaribagh,17,126909,37507
JH_Jamtara,1,0,0
JH_Jamtara,2,0,0
JH_Jamtara,3,0,0
JH_Jamtara,4,0,0
JH_Jamtara,5,0,0
JH_Jamtara,6,0,0
JH_Jamtara,7,0,0
JH_Jamtara,8,0,0
JH_Jamtara,9,0,0
JH_Jamtara,10,0,0
JH_Jamtara,11,0,0
JH_Jamtara,12,4898,3097
JH_Jamtara,13,50189,3927
JH_Jamtara,14,11269,9493
JH_Jamtara,15,39610,2170
JH_Jamtara,16,55342,11316
JH_Jamtara,17,74045,21911
JH_Khunti,1,0,0
JH_Khunti,2,0,0
JH_Khunti,3,0,0
JH_Khunti,4,0,0
JH_Khunti,5,0,0
JH_Khunti,6,0,0
JH_Khunti,7,0,0
JH_Khunti,8,0,0
JH_Khunti,9,0,0
JH_Khunti,10,0,0
JH_Khunti,11,0,0
JH_Khunti,12,7832,2932
JH_Khunti,13,41720,5689
JH_Khunti,14,5164,4064
JH_Khunti,15,29989,3171
JH_Khunti,16,40653,10280
JH_Khunti,17,22448,18800
JH_Koderma,1,0,0
JH_Koderma,2,0,0
JH_Koderma,3,0,0
JH_Koderma,4,0,0
JH_Koderma,5,0,0
JH_Koderma,6,0,0
JH_Koderma,7,0,0
JH_Koderma,8,0,0
JH_Koderma,9,0,0
JH_Koderma,10,0,0
JH_Koderma,11,0,0
JH_Koderma,12,3026,3046
JH_Koderma,13,48613,2076
JH_Koderma,14,10207,6271
JH_Koderma,15,49982,1902
JH_Koderma,16,84666,12251
JH_Koderma,17,63712,23992
JH_Latehar,1,0,0
JH_Latehar,2,0,0
JH_Latehar,3,0,0
JH_Latehar,4,0,0
JH_Latehar,5,0,0
JH_Latehar,6,0,0
JH_Latehar,7,0,0
JH_Latehar,8,0,0
JH_Latehar,9,0,0
JH_Latehar,10,0,0
JH_Latehar,11,0,0
JH_Latehar,12,5485,4445
JH_Latehar,13,38714,3887
JH_Latehar,14,9369,5075
JH_Latehar,15,29661,1019
JH_Latehar,16,49024,8478
JH_Latehar,17,32019,11311
JH_Lohardaga,1,0,0
JH_Lohardaga,2,0,0
JH_Lohardaga,3,0,0
JH_Lohardaga,4,0,0
JH_Lohardaga,5,0,0
JH_Lohardaga,6,0,0
JH_Lohardaga,7,0,0
JH_Lohardaga,8,0,0
JH_Lohardaga,9,0,0
JH_Lohardaga,10,0,0
JH_Lohardaga,11,0,0
JH_Lohardaga,12,4418,2152
JH_Lohardaga,13,37281,2693
JH_Lohardaga,14,4633,4584
JH_Lohardaga,15,27238,1269
JH_Lohardaga,16,40330,8224
JH_Lohardaga,17,19815,8977
JH_Pakur,1,0,0
JH_Pakur,2,0,0
JH_Pakur,3,0,0
JH_Pakur,4,0,0
JH_Pakur,5,0,0
JH_Pakur,6,0,0
JH_Pakur,7,0,0
JH_Pakur,8,0,0
JH_Pakur,9,0,0
JH_Pakur,10,0,0
JH_Pakur,11,0,0
JH_Pakur,12,14289,3113
JH_Pakur,13,34230,3450
JH_Pakur,14,11177,8611
JH_Pakur,15,47282,5526
JH_Pakur,16,66827,8063
JH_Pakur,17,57356,10854
JH_Palamu,1,0,0
JH_Palamu,2,0,0
JH_Palamu,3,0,0
JH_Palamu,4,0,0
JH_Palamu,5,0,0
JH_Palamu,6,0,0
JH_Palamu,7,0,0
JH_Palamu,8,0,0
JH_Palamu,9,0,0
JH_Palamu,10,0,0
JH_Palamu,11,0,0
JH_Palamu,12,11985,8443
JH_Palamu,13,131992,8078
JH_Palamu,14,25477,17445
JH_Palamu,15,81083,9915
JH_Palamu,16,124942,32400
JH_Palamu,17,124457,34308
JH_Ramgarh,1,0,0
JH_Ramgarh,2,0,0
JH_Ramgarh,3,0,0
JH_Ramgarh,4,0,0
JH_Ramgarh,5,0,0
JH_Ramgarh,6,0,0
JH_Ramgarh,7,0,0
JH_Ramgarh,8,0,0
JH_Ramgarh,9,0,0
JH_Ramgarh,10,0,0
JH_Ramgarh,11,0,0
JH_Ramgarh,12,5286,4091
JH_Ramgarh,13,50603,4295
JH_Ramgarh,14,26742,11614
JH_Ramgarh,15,49317,6291
JH_Ramgarh,16,59027,19052
JH_Ramgarh,17,75552,26126
JH_Ranchi,1,0,0
JH_Ranchi,2,0,0
JH_Ranchi,3,0,0
JH_Ranchi,4,0,0
JH_Ranchi,5,0,0
JH_Ranchi,6,0,0
JH_Ranchi,7,0,0
JH_Ranchi,8,0,0
JH_Ranchi,9,0,0
JH_Ranchi,10,0,0
JH_Ranchi,11,0,0
JH_Ranchi,12,37979,14321
JH_Ranchi,13,159334,24775
JH_Ranchi,14,66081,46711
JH_Ranchi,15,158670,22971
JH_Ranchi,16,173378,69915
JH_Ranchi,17,207893,84595
JH_Sahibganj,1,0,0
JH_Sahibganj,2,0,0
JH_Sahibganj,3,0,0
JH_Sahibganj,4,0,0
JH_Sahibganj,5,0,0
JH_Sahibganj,6,0,0
JH_Sahibganj,7,0,0
JH_Sahibganj,8,0,0
JH_Sahibganj,9,0,0
JH_Sahibganj,10,0,0
JH_Sahibganj,11,0,0
JH_Sahibganj,12,7221,3240
JH_Sahibganj,13,31700,3283
JH_Sahibganj,14,10585,6819
JH_Sahibganj,15,53590,2478
JH_Sahibganj,16,75663,11801
JH_Sahibganj,17,79220,15840
JH_Simdega,1,0,0
JH_Simdega,2,0,0
JH_Simdega,3,0,0
JH_Simdega,4,0,0
JH_Simdega,5,0,0
JH_Simdega,6,0,0
JH_Simdega,7,0,0
JH_Simdega,8,0,0
JH_Simdega,9,0,0
JH_Simdega,10,0,0
JH_Simdega,11,0,0
JH_Simdega,12,5019,3082
JH_Simdega,13,36838,3472
JH_Simdega,14,7540,2926
JH_Simdega,15,37856,1770
JH_Simdega,16,64650,9613
JH_Simdega,17,40860,13177
JH_West Singhbhum,1,0,0
JH_West Singhbhum,2,0,0
JH_West Singhbhum,3,0,0
JH_West Singhbhum,4,0,0
JH_West Singhbhum,5,0,0
JH_West Singhbhum,6,0,0
JH_West Singhbhum,7,0,0
JH_West Singhbhum,8,0,0
JH_West Singhbhum,9,0,0
JH_West Singhbhum,10,0,0
JH_West Singhbhum,11,0,0
JH_West Singhbhum,12,12025,12040
JH_West Singhbhum,13,80297,5795
JH_West Singhbhum,14,24845,15876
JH_West Singhbhum,15,50338,5193
JH_West Singhbhum,16,110887,20540
JH_West Singhbhum,17,85276,24284
JK_Anantnag,1,0,0
JK_Anantnag,2,0,0
JK_Anantnag,3,0,0
JK_Anantnag,4,0,0
JK_Anantnag,5,0,0
JK_Anantnag,6,0,0
JK_Anantnag,7,0,0
JK_Anantnag,8,0,0
JK_Anantnag,9,0,0
JK_Anantnag,10,0,0
JK_Anantnag,11,0,0
JK_Anantnag,12,13452,3682
JK_Anantnag,13,55692,6185
JK_Anantnag,14,69356,12926
JK_Anantnag,15,77445,987
JK_Anantnag,16,87902,23631
JK_Anantnag,17,63055,49438
JK_Bandipora,1,0,0
JK_Bandipora,2,0,0
JK_Bandipora,3,0,0
JK_Bandipora,4,0,0
JK_Bandipora,5,0,0
JK_Bandipora,6,0,0
JK_Bandipora,7,0,0
JK_Bandipora,8,0,0
JK_Bandipora,9,0,0
JK_Bandipora,10,0,0
JK_Bandipora,11,0,0
JK_Bandipora,12,2824,1087
JK_Bandipora,13,22121,3603
JK_Bandipora,14,45118,5855
JK_Bandipora,15,18048,1676
JK_Bandipora,16,35847,10334
JK_Bandipora,17,22198,17443
JK_Baramulla,1,0,0
JK_Baramulla,2,0,0
JK_Baramulla,3,0,0
JK_Baramulla,4,0,0
JK_Baramulla,5,0,0
JK_Baramulla,6,0,0
JK_Baramulla,7,0,0
JK_Baramulla,8,0,0
JK_Baramulla,9,0,0
JK_Baramulla,10,0,0
JK_Baramulla,11,0,0
JK_Baramulla,12,19009,2691
JK_Baramulla,13,108973,13041
JK_Baramulla,14,62279,29784
JK_Baramulla,15,80991,2783
JK_Baramulla,16,79073,19010
JK_Baramulla,17,57950,51051
JK_Budgam,1,0,0
JK_Budgam,2,0,0
JK_Budgam,3,0,0
JK_Budgam,4,0,0
